trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.8466228169354396}",25,0,-131.21865231349292,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.8458611991795971}",25,0,-134.80962463565018,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.845100266571372}",30,0,-124.77222970572066,"{0: 20, 1: 0, 2: 6, 3: 4, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.8443400184944092}",20,0,-165.11487539067977,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.8435804543329075}",30,0,-80.26481854411816,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.8428215734716199}",20,13,0.09220681275646614,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.842063375295853}",20,0,-78.8655648014703,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.8413058591914659}",20,0,-168.78868262842033,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.840549024544871}",20,0,-165.21867405898357,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.8397928707430318}",20,0,-125.71877660384558,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
195,False,"{'a': 0.5, 'e': 0.8390373971734638}",20,0,-97.39218346772155,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.8382826032242334}",20,0,-75.40301129222888,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.8375284882839575}",20,0,-95.33036207145224,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.8367750517418029}",25,0,-193.0317989662247,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
199,False,"{'a': 0.5, 'e': 0.836022292987486}",20,0,-153.23220233207925,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.835270211411272}",25,2,-142.76705127132715,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 2}",1
201,False,"{'a': 0.5, 'e': 0.834518806403975}",30,0,-146.52632209031452,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.8337680773569568}",20,0,-75.48167290762018,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.8330180236621268}",25,0,-168.17322321249796,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",0
204,False,"{'a': 0.5, 'e': 0.8322686447119416}",20,0,-51.05841362835685,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.8315199398994041}",20,3,-96.44874732535577,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
206,False,"{'a': 0.5, 'e': 0.8307719086180633}",20,0,-150.89940034907227,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.8300245502620139}",20,0,-119.11925475384126,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.8292778642258957}",20,0,-82.3393685889122,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.8285318499048928}",20,0,-164.46054082432542,"{0: 9, 1: 0, 2: 7, 3: 3, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.8277865066947336}",30,0,-217.87354562174355,"{0: 18, 1: 0, 2: 6, 3: 3, 4: 3}",0
211,False,"{'a': 0.5, 'e': 0.8270418339916902}",20,0,-79.32969968959858,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.8262978311925774}",20,0,-64.56021881005914,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.8255544976947532}",20,0,-146.0410155643538,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.8248118328961171}",20,0,-60.87717354616811,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.8240698361951109}",25,0,-124.53715548682898,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.8233285069907169}",35,8,-113.22153540376011,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 1}",1
217,False,"{'a': 0.5, 'e': 0.8225878446824587}",25,14,-40.909687173393955,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.8218478486703996}",20,0,-50.54969495465026,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.821108518355143}",25,10,-78.980055805873,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 1}",1
220,False,"{'a': 0.5, 'e': 0.8203698531378311}",20,0,-148.93717001908664,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
221,False,"{'a': 0.5, 'e': 0.819631852420145}",25,0,-136.22515264146853,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.8188945156043043}",20,0,-102.47232388981911,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.8181578420930659}",25,0,-109.90384936970942,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.8174218312897243}",20,0,-156.2322011858717,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
225,False,"{'a': 0.5, 'e': 0.8166864825981108}",30,0,-111.91936748353726,"{0: 17, 1: 0, 2: 13, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.8159517954225929}",20,1,-121.25939011963851,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 3}",1
227,False,"{'a': 0.5, 'e': 0.8152177691680739}",25,0,-49.012740807139096,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.8144844032399925}",20,0,-10.77525699038837,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.8137516970443222}",20,0,-219.20269246154066,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
230,False,"{'a': 0.5, 'e': 0.813019649987571}",30,0,-50.38050707524118,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.8122882614767808}",20,0,-121.47086719256576,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
232,False,"{'a': 0.5, 'e': 0.8115575309195268}",25,0,-129.19344062818044,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.8108274577239172}",30,13,-112.13118135032073,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 2}",1
234,False,"{'a': 0.5, 'e': 0.8100980412985926}",20,0,-48.282526879010554,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.8093692810527259}",25,0,-190.6183502460477,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
236,False,"{'a': 0.5, 'e': 0.808641176396021}",25,0,-117.55767325425025,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.8079137267387132}",30,0,-190.92024172069165,"{0: 19, 1: 0, 2: 5, 3: 4, 4: 2}",0
238,False,"{'a': 0.5, 'e': 0.8071869314915683}",20,0,-95.48505565909264,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.8064607900658819}",20,0,-150.46077192667664,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
240,False,"{'a': 0.5, 'e': 0.8057353018734796}",30,0,-222.56290972094052,"{0: 15, 1: 0, 2: 9, 3: 5, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.805010466326716}",25,16,11.654353821948675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.804286282838474}",20,0,-117.30757791984863,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.8035627508221651}",30,12,-143.15170463861975,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 3}",1
244,False,"{'a': 0.5, 'e': 0.8028398696917284}",20,1,-73.46609354627941,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.8021176388616299}",30,0,-207.90753554156862,"{0: 19, 1: 0, 2: 7, 3: 0, 4: 4}",0
246,False,"{'a': 0.5, 'e': 0.8013960577468628}",20,0,-187.8411130393752,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 4}",0
247,False,"{'a': 0.5, 'e': 0.8006751257629463}",20,0,-37.023470047078014,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.7999548423259255}",20,2,-84.65263674224897,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.7992352068523706}",20,0,-86.32691361031854,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.7985162187593771}",25,0,-91.97012815041379,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.7977978774645643}",30,0,-152.23672989308594,"{0: 21, 1: 0, 2: 6, 3: 0, 4: 3}",0
252,False,"{'a': 0.5, 'e': 0.7970801823860759}",30,0,-158.61108359074916,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
253,False,"{'a': 0.5, 'e': 0.7963631329425789}",20,0,-133.089684108216,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.795646728553263}",25,0,-107.99881783944637,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.7949309686378409}",30,0,-204.1315247734655,"{0: 14, 1: 0, 2: 12, 3: 3, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.7942158526165467}",20,0,-135.34633543834795,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
257,False,"{'a': 0.5, 'e': 0.7935013799101366}",25,8,-156.2229752886647,"{0: 7, 1: 0, 2: 7, 3: 1, 4: 2}",1
258,False,"{'a': 0.5, 'e': 0.7927875499398876}",25,0,-121.76102463540387,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
259,False,"{'a': 0.5, 'e': 0.7920743621275974}",20,13,-34.67226117160204,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.7913618158955839}",25,0,-129.89389369573314,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.7906499106666844}",25,0,-136.97762613687908,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.7899386458642559}",30,0,-195.9502922888899,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 4}",0
263,False,"{'a': 0.5, 'e': 0.7892280209121737}",20,6,-25.17038110529557,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.7885180352348315}",20,0,-203.82919800407223,"{0: 9, 1: 0, 2: 6, 3: 2, 4: 3}",0
265,False,"{'a': 0.5, 'e': 0.7878086882571411}",20,0,-51.369505769557556,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.7870999794045311}",20,0,-130.34621393727195,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.7863919081029477}",30,0,-143.3701439838963,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.7856844737788526}",25,0,-53.08573956792932,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.7849776758592244}",25,0,-106.38798962277747,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
270,False,"{'a': 0.5, 'e': 0.7842715137715565}",20,0,-101.35287330978097,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.7835659869438576}",20,0,-77.37516587274592,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.7828610948046509}",20,0,-145.88419941456812,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
273,False,"{'a': 0.5, 'e': 0.782156836782974}",30,10,-48.94694558940545,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.7814532123083775}",20,0,-196.8748546730804,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
275,False,"{'a': 0.5, 'e': 0.7807502208109257}",20,14,10.769660804745486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.7800478617211956}",30,0,-72.75659070844449,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.7793461344702759}",20,0,-14.371409291127074,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.778645038489768}",25,0,-115.7822615709747,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.7779445732117836}",20,0,-173.76002225189563,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.7772447380689461}",25,0,-233.36839734945917,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 4}",0
281,False,"{'a': 0.5, 'e': 0.7765455324943891}",25,0,-99.31709032481818,"{0: 15, 1: 0, 2: 8, 3: 2, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.7758469559217557}",25,0,-233.8315331570031,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 4}",0
283,False,"{'a': 0.5, 'e': 0.775149007785199}",25,0,-127.49779519470506,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",1
284,False,"{'a': 0.5, 'e': 0.7744516875193811}",30,0,-103.5937226748919,"{0: 19, 1: 0, 2: 10, 3: 1, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.7737549945594724}",30,0,-172.8420096193849,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 3}",0
286,False,"{'a': 0.5, 'e': 0.7730589283411515}",25,0,-184.17073171498328,"{0: 13, 1: 0, 2: 8, 3: 2, 4: 2}",0
287,False,"{'a': 0.5, 'e': 0.772363488300605}",25,0,-166.79711197770362,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",0
288,False,"{'a': 0.5, 'e': 0.7716686738745262}",25,6,-112.86594856475331,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 1}",1
289,False,"{'a': 0.5, 'e': 0.7709744845001153}",20,0,-90.9104567267691,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.7702809196150792}",25,7,-88.4943333013329,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.76958797865763}",25,0,-116.75571024454965,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.7688956610664855}",25,5,-65.03426626360346,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
293,False,"{'a': 0.5, 'e': 0.7682039662808686}",30,4,-124.971733820455,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.7675128937405064}",20,0,-133.39764461092327,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
295,False,"{'a': 0.5, 'e': 0.7668224428856301}",20,0,-79.4611395527349,"{0: 14, 1: 0, 2: 2, 3: 4, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.7661326131569745}",20,0,-78.1789967767212,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
297,False,"{'a': 0.5, 'e': 0.7654434039957773}",25,0,-90.1253203662731,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.7647548148437793}",25,0,-101.64640335003153,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.764066845143223}",25,18,-23.321425357380875,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.7633794943368531}",20,0,-66.00599712883343,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.7626927618679155}",20,0,-77.01428444102484,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.7620066471801566}",30,0,-99.97708334042714,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.7613211497178236}",25,0,-152.86779759794666,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
304,False,"{'a': 0.5, 'e': 0.7606362689256635}",25,0,-89.98718956309618,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.7599520042489228}",25,0,-85.37699976999353,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.7592683551333471}",30,0,-113.53666187285184,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.7585853210251805}",25,0,-164.75149877737917,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
308,False,"{'a': 0.5, 'e': 0.7579029013711654}",20,2,-21.90902464214104,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.757221095618542}",25,0,-228.66439074021278,"{0: 15, 1: 0, 2: 3, 3: 3, 4: 4}",0
310,False,"{'a': 0.5, 'e': 0.7565399032150474}",25,0,-91.62312292349881,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
311,False,"{'a': 0.5, 'e': 0.7558593236089157}",30,0,-151.78087631830658,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.7551793562488776}",20,11,-5.310987698728571,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.7545000005841591}",25,0,-56.15851225056468,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.7538212560644825}",20,0,-33.23006784778102,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.7531431221400645}",25,17,1.7083362141368568,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.7524655982616166}",20,0,-76.44339996198156,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.7517886838803445}",25,16,-38.426910911391644,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.7511123784479473}",25,0,-103.21365556291354,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.7504366814166179}",25,10,-116.42501378123798,"{0: 7, 1: 0, 2: 5, 3: 2, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.7497615922390413}",20,0,-40.55175420893357,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.7490871103683955}",30,0,-54.117359731261196,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.74841323525835}",20,0,-116.73898640878659,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
323,False,"{'a': 0.5, 'e': 0.747739966363066}",20,0,-105.14573551678374,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.7470673031371957}",20,0,-106.39269362761097,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.7463952450358817}",20,4,-54.34901812190257,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.7457237915147571}",20,0,-106.99943620007139,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.7450529420299442}",20,16,8.044290315635477,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.7443826960380553}",25,0,-143.3585904778846,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
329,False,"{'a': 0.5, 'e': 0.7437130529961907}",25,8,-28.13914374270993,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.7430440123619398}",25,0,-168.0540251299894,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
331,False,"{'a': 0.5, 'e': 0.7423755735933796}",20,0,-75.34439318582885,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.7417077361490745}",25,0,-102.92768925624088,"{0: 16, 1: 0, 2: 6, 3: 3, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.7410404994880763}",20,0,-78.99711859074064,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.7403738630699231}",25,0,-154.55120485384782,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.7397078263546395}",20,0,-137.30404732947812,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.7390423888027358}",20,0,-81.2677992256967,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
337,False,"{'a': 0.5, 'e': 0.7383775498752073}",20,10,-95.6263270951978,"{0: 4, 1: 0, 2: 4, 3: 1, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.7377133090335346}",25,4,-34.87391739258848,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.7370496657396826}",25,11,-68.44171061854155,"{0: 7, 1: 0, 2: 6, 3: 1, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.7363866194561001}",20,7,-32.92422737033164,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.7357241696457196}",20,0,-86.29418730591762,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.7350623157719568}",25,0,-145.26577518869593,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
343,False,"{'a': 0.5, 'e': 0.73440105729871}",20,0,-82.6926581277187,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.7337403936903597}",20,0,-28.035647652235106,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.7330803244117684}",30,4,-183.6001694182681,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 3}",1
346,False,"{'a': 0.5, 'e': 0.73242084892828}",25,0,-110.9897143843873,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
347,False,"{'a': 0.5, 'e': 0.7317619667057192}",20,14,-14.224791214017175,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.7311036772103915}",20,2,-57.35085297042153,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.7304459799090823}",30,20,-34.47092168314286,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
350,False,"{'a': 0.5, 'e': 0.7297888742690568}",20,8,-26.59297374487568,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.7291323597580593}",30,9,-59.0881791916562,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
352,False,"{'a': 0.5, 'e': 0.7284764358443131}",25,10,-27.874983642703004,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.7278211019965198}",25,0,-35.33503289860783,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.7271663576838588}",25,0,-201.99973635090794,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
355,False,"{'a': 0.5, 'e': 0.7265122023759873}",25,0,-88.21390871680468,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.7258586355430395}",35,10,-12.089561517553207,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.7252056566556263}",20,0,-81.01985730628931,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.7245532651848345}",20,0,-102.14204460498007,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.7239014606022272}",25,0,-95.04476927584118,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
360,False,"{'a': 0.5, 'e': 0.7232502423798424}",30,0,-87.4151263396446,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.7225996099901936}",25,0,-146.5430960803517,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
362,False,"{'a': 0.5, 'e': 0.7219495629062683}",20,0,-168.8117187739795,"{0: 11, 1: 0, 2: 4, 3: 3, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.7213001006015286}",30,17,-50.438975154912455,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.7206512225499097}",20,0,-142.9718370139493,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
365,False,"{'a': 0.5, 'e': 0.7200029282258205}",20,12,-103.56744390388621,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 2}",1
366,False,"{'a': 0.5, 'e': 0.7193552171041425}",20,0,-103.04845126312456,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
367,False,"{'a': 0.5, 'e': 0.7187080886602297}",20,0,-84.91374204683902,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
368,False,"{'a': 0.5, 'e': 0.718061542369908}",20,0,-18.034568302301864,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
